episode_id,scene_id,distance_to_goal_1,success_1,spl_1,num_steps_1,distance_to_goal_2,success_2,spl_2,num_steps_2
292,data/scene_datasets/mp3d/Vt2qJdWjCF2/Vt2qJdWjCF2.glb,0.07070615142583847,1.0,0.5150794134616563,296.0,0.1432380974292755,1.0,0.9506217469467091,150.0
886,data/scene_datasets/mp3d/rqfALeAoiTq/rqfALeAoiTq.glb,0.08860241621732712,1.0,0.6284830274404677,254.0,0.11782480031251907,1.0,0.9923349604247594,65.0
387,data/scene_datasets/mp3d/WYY7iVyf5p8/WYY7iVyf5p8.glb,0.07295877486467361,1.0,0.8879344078531495,72.0,0.0489143468439579,1.0,0.2515891346488544,230.0
831,data/scene_datasets/mp3d/q9vSo1VnCiC/q9vSo1VnCiC.glb,0.03884034603834152,1.0,0.5743118144934636,182.0,0.15035000443458557,1.0,0.21748123206505454,476.0
294,data/scene_datasets/mp3d/Vt2qJdWjCF2/Vt2qJdWjCF2.glb,0.12396815419197083,1.0,0.24898646555589926,423.0,0.08894539624452591,1.0,0.4727454317997064,184.0
55,data/scene_datasets/mp3d/2t7WUuJeko7/2t7WUuJeko7.glb,0.12412173300981522,1.0,0.9843980143512182,31.0,0.060514796525239944,1.0,0.3837106517296574,206.0
459,data/scene_datasets/mp3d/YVUC4YcDtcY/YVUC4YcDtcY.glb,0.013152369298040867,1.0,0.34762716758174245,385.0,0.07603360712528229,1.0,0.6090332826589037,156.0
870,data/scene_datasets/mp3d/rqfALeAoiTq/rqfALeAoiTq.glb,0.12854614853858948,1.0,0.4145134961585419,201.0,0.11540986597537994,1.0,0.7105801066538973,88.0
4,data/scene_datasets/mp3d/2t7WUuJeko7/2t7WUuJeko7.glb,0.12157504260540009,1.0,0.3170426095507263,116.0,0.07878555357456207,1.0,0.1298662190445668,406.0
389,data/scene_datasets/mp3d/WYY7iVyf5p8/WYY7iVyf5p8.glb,0.10371637344360352,1.0,0.1777059924855788,250.0,0.0875515341758728,1.0,0.4836466315810099,95.0
1007,data/scene_datasets/mp3d/yqstnuAEVhm/yqstnuAEVhm.glb,0.0682448074221611,1.0,0.20838287729572164,416.0,0.023738505318760872,1.0,0.8563893862117765,70.0
425,data/scene_datasets/mp3d/YFuZgdQ5vWj/YFuZgdQ5vWj.glb,0.05048790201544762,1.0,0.9786703997932404,49.0,0.09575619548559189,1.0,0.11921023195812865,406.0
12,data/scene_datasets/mp3d/2t7WUuJeko7/2t7WUuJeko7.glb,0.007510932628065348,1.0,0.979549598350104,67.0,0.09414155781269073,1.0,0.42336134589611,261.0
460,data/scene_datasets/mp3d/YVUC4YcDtcY/YVUC4YcDtcY.glb,0.09709125012159348,1.0,0.4362154075696239,183.0,0.08645908534526825,1.0,0.7078521966427874,105.0
667,data/scene_datasets/mp3d/gxdoqLR6rwA/gxdoqLR6rwA.glb,0.03469108045101166,1.0,0.25811487723156845,267.0,0.14727695286273956,1.0,0.5457219613155255,244.0
744,data/scene_datasets/mp3d/pa4otMbVnkk/pa4otMbVnkk.glb,0.10297094285488129,1.0,0.9427195800906839,84.0,0.13878509402275085,1.0,0.43320485801760944,451.0
442,data/scene_datasets/mp3d/YFuZgdQ5vWj/YFuZgdQ5vWj.glb,0.06672170758247375,1.0,0.16268234315029534,145.0,0.08538009226322174,1.0,0.5344435389049247,51.0
1004,data/scene_datasets/mp3d/yqstnuAEVhm/yqstnuAEVhm.glb,0.1050875261425972,1.0,0.09815323788692334,245.0,0.1108110249042511,1.0,0.1542242992539389,179.0
978,data/scene_datasets/mp3d/yqstnuAEVhm/yqstnuAEVhm.glb,0.10246484726667404,1.0,0.5181974402592413,127.0,0.11051248013973236,1.0,0.8990468417843595,59.0
63,data/scene_datasets/mp3d/5ZKStnWn8Zo/5ZKStnWn8Zo.glb,0.06248489394783974,1.0,0.317619923280202,451.0,0.071236751973629,1.0,0.8107296653464194,148.0
35,data/scene_datasets/mp3d/2t7WUuJeko7/2t7WUuJeko7.glb,0.03652575984597206,1.0,0.5493922698988107,215.0,0.07523161172866821,1.0,0.8744890195773727,107.0
613,data/scene_datasets/mp3d/gYvKGZ5eRqb/gYvKGZ5eRqb.glb,0.046651482582092285,1.0,0.5340420977168082,218.0,0.14397236704826355,1.0,0.9788454518024392,99.0
